NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch2,LOCATION,LOCATION.center,LOCATION.dist,LOCATION.half,LOCATION.pole,LOCATION.side,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.Maxima1,MAXIMA.count,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,ZSCORE,Unnamed: 57,INTENSITY.ch3,Unnamed: 58
b235,1dcb1e96-a22e-4988-83fd-8c6d6a76eb43,b235,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11626.0,Stats[mean=11086.936 min=9069.0 max=14935.0 stdv=1646.368],Stats[mean=6518.532 min=5472.0 max=7809.0 stdv=513.7384],(x=16.03 y=35.16),False,38.640106,2,2,2,16.032017,35.15725,0,0,0,1,4,1,1,4,4,ip[width=18  height=1  bits=16  min=7865.0  max=35621.0],1,0.009880515,0.73571706,3.408489,0.5836986,0.018287431,1.8081641,1.8072745,1,44.6778,3.9798436,2.0,0.2865136,1.0000613,0.9978608,0.43995136,3.9079266,,Stats[mean=5322.7095 min=3075.0 max=7213.0 stdv=1059.3162],
b236,6556932e-b28f-4c38-9ae3-3b61448b93ac,b236,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11681.3125,Stats[mean=10963.415 min=8199.0 max=15557.0 stdv=1606.1333],Stats[mean=6582.768 min=5492.0 max=7395.0 stdv=437.4513],(x=51.91 y=37.05),False,63.779152,2,2,2,51.91455,37.04942,0,0,0,1,4,1,1,4,4,ip[width=21  height=1  bits=16  min=7865.0  max=35621.0],1,0.089507535,0.96444136,3.6644921,0.5598159,0.15841249,2.1203415,2.1295607,1,144.58731,4.6528625,2.0,0.27313307,1.0044405,0.9980797,0.4915886,3.8685348,,Stats[mean=5810.6465 min=3037.0 max=7723.0 stdv=868.1341],
b237,cebf27ab-28c9-455b-b49e-c1d29510465d,b237,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12379.582,Stats[mean=11605.968 min=9317.0 max=16721.0 stdv=1541.151],Stats[mean=6789.7764 min=5473.0 max=8310.0 stdv=577.24084],(x=53.25 y=39.39),False,66.233864,2,2,2,53.24812,39.389877,0,0,0,1,4,1,1,4,4,ip[width=25  height=1  bits=16  min=7865.0  max=35621.0],1,0.107110366,1.1244857,4.8604207,0.44763532,0.008317107,2.611963,2.6109016,1,176.7612,5.6184916,2.0,0.20986016,1.0031594,0.97576684,0.4570438,3.3712525,,Stats[mean=6355.3936 min=3821.0 max=8304.0 stdv=1049.7823],
b238,713483e9-e7de-4352-9ba7-bc634a941ec1,b238,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11161.62,Stats[mean=11028.732 min=8807.0 max=15792.0 stdv=1454.1406],Stats[mean=6500.155 min=5359.0 max=8175.0 stdv=442.25385],(x=21.44 y=40.54),False,45.864994,2,2,2,21.442696,40.543907,0,0,0,1,4,1,1,4,4,ip[width=48  height=1  bits=16  min=7865.0  max=35621.0],1,0.047331866,1.9951271,9.2673645,0.22787696,0.03594668,5.09685,5.1076984,1,160.17723,10.489143,2.0,0.09778608,1.0021938,0.928317,0.40101418,4.238641,,Stats[mean=6021.3867 min=3331.0 max=7932.0 stdv=986.4235],
b239,d1b4ec82-4a1d-41b9-b753-b7e2960fb609,b239,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,13642.237,Stats[mean=13432.968 min=10131.0 max=19077.0 stdv=2385.637],Stats[mean=6886.0796 min=6120.0 max=8112.0 stdv=409.8879],(x=54.88 y=38.56),False,67.07118,2,2,2,54.87974,38.55849,0,0,0,1,4,1,1,4,4,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.20968767,0.7556878,2.2177467,0.7671065,0.3646968,1.4824688,1.4863689,1,94.633705,3.518425,2.0,0.43780568,1.011002,0.99438405,0.568149,2.4720352,,Stats[mean=5955.698 min=3430.0 max=7775.0 stdv=1353.8099],
b240,d5ad0825-c5e0-4f0d-a6c3-32e131491826,b240,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11488.99,Stats[mean=11261.015 min=8805.0 max=18001.0 stdv=2077.965],Stats[mean=6535.836 min=5365.0 max=7416.0 stdv=444.98218],(x=34.95 y=40.14),False,53.220623,2,2,2,34.95139,40.13521,0,0,0,1,4,1,1,4,4,ip[width=20  height=1  bits=16  min=7865.0  max=35621.0],1,0.17202096,0.81033486,3.7451813,0.52751374,0.32805318,1.9999592,2.0328932,1,166.46658,4.3935976,2.0,0.2579481,1.0176148,0.97799677,0.4268322,4.0055,,Stats[mean=6383.612 min=3394.0 max=9220.0 stdv=1258.5315],
b241,1b385a6f-4ea9-4423-be7b-5a4c78f18208,b241,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,13529.985,Stats[mean=13003.612 min=10185.0 max=17320.0 stdv=1845.5349],Stats[mean=6546.3267 min=5740.0 max=7965.0 stdv=490.44092],(x=55.14 y=39.94),False,68.08716,2,2,2,55.142696,39.93925,0,0,0,1,4,1,1,4,4,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.087799035,0.61920935,2.9187746,0.6503653,0.13013935,1.5274739,1.5232717,1,140.19414,3.4589558,2.0,0.3379092,1.0013806,0.9979067,0.4346392,2.5519772,,Stats[mean=7140.347 min=5086.0 max=9108.0 stdv=1082.514],
b242,8ee2a86c-60b7-41ec-8f97-1388bb8aaf66,b242,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11661.167,Stats[mean=11321.811 min=9195.0 max=16000.0 stdv=1511.1517],Stats[mean=6499.0947 min=5597.0 max=7974.0 stdv=456.01947],(x=25.23 y=40.12),False,47.390957,2,2,2,25.22656,40.118866,0,0,0,1,4,1,1,4,4,ip[width=33  height=1  bits=16  min=7865.0  max=35621.0],1,0.23536769,1.6408956,2.937991,0.37817082,0.5094204,3.1511183,3.4872532,1,46.038807,7.3841653,2.0,0.2104077,1.1374972,0.6487299,0.4923763,3.882882,,Stats[mean=6226.1606 min=3202.0 max=8875.0 stdv=1232.7721],
b243,480ed2bc-b159-4ea9-9bf5-90f9be013c95,b243,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11522.438,Stats[mean=11309.675 min=9259.0 max=15667.0 stdv=1555.0487],Stats[mean=6571.624 min=5628.0 max=7791.0 stdv=453.25613],(x=34.32 y=42.11),False,54.3202,2,2,2,34.31764,42.106815,0,0,0,1,4,1,1,4,4,ip[width=27  height=1  bits=16  min=7865.0  max=35621.0],1,0.2516605,1.370351,2.9712832,0.48892942,0.5224315,2.5781493,2.742914,1,53.29118,5.934686,2.0,0.2624979,1.0845181,0.7982705,0.53147036,3.981679,,Stats[mean=6056.658 min=3409.0 max=8174.0 stdv=1150.0592],
b244,7a0678d2-2bf7-4349-9722-ec74f08ae0ba,b244,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12008.211,Stats[mean=11693.719 min=9149.0 max=17038.0 stdv=1966.0391],Stats[mean=6557.875 min=5160.0 max=8156.0 stdv=528.26874],(x=40.47 y=42.23),False,58.493073,2,2,2,40.47312,42.22992,0,0,0,1,4,1,1,4,4,ip[width=17  height=1  bits=16  min=7865.0  max=35621.0],1,0.026081223,0.74743044,2.9254277,0.64766544,0.03557428,1.6969092,1.6954021,1,54.16489,3.808158,2.0,0.33049408,1.0001453,0.9971531,0.47904786,3.6357296,,Stats[mean=5669.5312 min=2944.0 max=8669.0 stdv=1506.6566],
b245,239d4045-6b8a-498a-aa70-6dc6d127a8d9,b245,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11046.023,Stats[mean=10651.431 min=8788.0 max=13968.0 stdv=1405.6907],Stats[mean=6387.7383 min=5519.0 max=7560.0 stdv=416.17673],(x=26.96 y=43.58),False,51.245552,2,2,2,26.960989,43.579945,0,0,0,1,4,1,1,4,4,ip[width=16  height=1  bits=16  min=7865.0  max=35621.0],1,0.017713174,0.7969282,2.3931592,0.7413744,0.028408274,1.5783521,1.5783802,1,46.818874,3.675325,2.0,0.4073067,1.0000753,0.99663514,0.57808083,4.3209643,,Stats[mean=7194.8613 min=3272.0 max=9905.0 stdv=1842.37],
b246,3113c88b-ccd0-4834-9a5c-abb0029cec7c,b246,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12023.671,Stats[mean=12137.695 min=9330.0 max=17568.0 stdv=2194.4453],Stats[mean=6575.391 min=5197.0 max=7838.0 stdv=563.5687],(x=55.16 y=47.34),False,72.68886,2,2,2,55.16041,47.339188,0,0,0,1,4,1,1,4,4,ip[width=20  height=1  bits=16  min=7865.0  max=35621.0],1,0.18016657,0.84624046,3.5149264,0.5626156,0.32330158,1.9565233,1.9641854,1,39.267796,4.3475637,2.0,0.28147113,1.0163617,0.97917336,0.46508795,3.6247199,,Stats[mean=4549.1157 min=2297.0 max=6864.0 stdv=1316.8284],
b247,a45708d8-f93d-49c1-abe4-8fadd10316e6,b247,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11724.967,Stats[mean=11633.125 min=9409.0 max=15350.0 stdv=1569.1396],Stats[mean=6575.9106 min=5473.0 max=7929.0 stdv=480.87354],(x=50.36 y=48.48),False,69.90689,2,2,2,50.360554,48.484924,0,0,0,1,4,1,1,4,4,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.022647923,0.6572489,2.6989858,0.71056336,0.042534746,1.4684128,1.4484433,1,137.78458,3.4093254,2.0,0.38810006,1.0001577,0.9920179,0.5032343,3.8374455,,Stats[mean=6055.5894 min=3207.0 max=8444.0 stdv=1104.8518],
b248,90dbcb5b-9108-4029-97f5-99b5de5674e4,b248,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11805.218,Stats[mean=10820.75 min=9589.0 max=13813.0 stdv=965.1168],Stats[mean=6678.1943 min=5675.0 max=7637.0 stdv=475.1589],(x=20.08 y=48.63),False,52.6132,2,2,2,20.077415,48.631744,0,0,0,1,4,1,1,4,4,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.0,0.41068777,3.7773116,0.53733563,2.1928583e-06,1.4389222,1.4389222,1,133.04817,3.0991173,2.0,0.25254998,1.0,0.99819595,0.30362403,3.7802944,,Stats[mean=7456.75 min=3929.0 max=9245.0 stdv=1096.7587],
b249,b1eeb531-97b0-4782-ac32-172ddce81a8d,b249,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11073.918,Stats[mean=10683.504 min=8841.0 max=14621.0 stdv=1249.406],Stats[mean=6648.812 min=5660.0 max=8105.0 stdv=420.3405],(x=20.50 y=49.58),False,53.65587,2,2,2,20.500952,49.58491,0,0,0,1,4,1,1,4,4,ip[width=33  height=1  bits=16  min=7865.0  max=35621.0],1,0.09051474,1.5625898,5.378378,0.38041747,0.10061423,3.3669262,3.3990428,1,124.12735,7.1845107,2.0,0.17550436,1.0139229,0.9278828,0.48289135,4.3010993,,Stats[mean=6724.173 min=3947.0 max=9216.0 stdv=921.4366],
b250,6f07c303-2431-4c7d-9abd-e46df8a82b1f,b250,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11237.026,Stats[mean=11295.492 min=8452.0 max=17236.0 stdv=2137.829],Stats[mean=6389.361 min=5380.0 max=7497.0 stdv=516.14166],(x=7.49 y=50.08),False,50.635487,2,2,2,7.4937873,50.077896,0,0,0,1,4,1,1,4,4,ip[width=16  height=1  bits=16  min=7865.0  max=35621.0],1,0.26175636,0.6969121,2.8995903,0.6529569,0.39444184,1.6060524,1.6275609,1,23.134192,3.662281,2.0,0.34400812,1.0159336,0.99661666,0.47199976,4.1849394,,Stats[mean=5389.8853 min=2617.0 max=7810.0 stdv=1476.4844],
b251,5def5caf-81cc-403e-afc6-d1de00b71a37,b251,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12613.578,Stats[mean=12209.531 min=9245.0 max=20788.0 stdv=2161.1484],Stats[mean=6760.415 min=5391.0 max=8022.0 stdv=480.96466],(x=41.35 y=50.67),False,65.39634,2,2,2,41.34529,50.66802,0,0,0,1,4,1,1,4,4,ip[width=50  height=1  bits=16  min=7865.0  max=35621.0],1,0.23571236,2.6848488,1.7961892,0.27400884,0.5571119,3.7421892,5.3386073,1,101.1421,11.096412,2.0,0.24410601,1.4875152,0.4628821,0.51855904,3.2046092,,Stats[mean=5191.6562 min=2594.0 max=7802.0 stdv=1176.0862],
b252,ab80633c-219e-40d0-a675-73d1eb7218e1,b252,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11674.59,Stats[mean=11662.117 min=9474.0 max=17236.0 stdv=1760.8763],Stats[mean=6477.6147 min=5237.0 max=7740.0 stdv=434.57968],(x=14.41 y=51.15),False,53.142532,2,2,2,14.410642,51.151367,0,0,0,1,4,1,1,4,4,ip[width=47  height=1  bits=16  min=7865.0  max=35621.0],1,0.3057041,2.1496048,1.4833977,0.25869402,0.74764055,3.1555398,4.933329,1,116.03244,10.218592,2.0,0.27486625,1.973417,0.48647287,0.45082003,3.8733227,,Stats[mean=5208.955 min=2778.0 max=7037.0 stdv=956.3626],
b253,915a76d2-879a-4599-a00b-7efc519a2b2c,b253,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12446.25,Stats[mean=12523.431 min=9710.0 max=19601.0 stdv=2741.5034],Stats[mean=6537.9116 min=5722.0 max=7735.0 stdv=445.59662],(x=51.68 y=51.76),False,73.14317,2,2,2,51.680336,51.759705,0,0,0,1,4,1,1,4,4,ip[width=20  height=1  bits=16  min=7865.0  max=35621.0],1,0.22221428,0.9551634,3.2472513,0.585283,0.35860237,2.0149863,2.0504804,1,42.367935,4.5285673,2.0,0.2995323,1.0204276,0.9671207,0.5033468,3.323774,,Stats[mean=5717.1772 min=2918.0 max=8152.0 stdv=1291.8776],
b254,c5599ed1-2964-4c4f-9204-9afea69d627e,b254,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12521.429,Stats[mean=11957.125 min=10365.0 max=14223.0 stdv=1106.3777],Stats[mean=6761.925 min=6047.0 max=7662.0 stdv=428.94955],(x=38.13 y=51.78),False,64.30375,2,2,2,38.134945,51.77546,0,0,0,1,4,1,1,4,4,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.2144296,0.47159743,3.4428692,0.5642499,0.43252486,1.4781606,1.4895561,1,154.39209,3.24082,2.0,0.27481365,1.0157135,0.9972533,0.34101892,3.2702346,,Stats[mean=4772.45 min=3130.0 max=6036.0 stdv=693.43],
b255,a31eab34-1c7b-4f40-b85e-b256c3fc4b87,b255,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,15179.198,Stats[mean=15624.246 min=11325.0 max=24837.0 stdv=3549.2908],Stats[mean=6582.178 min=5511.0 max=7672.0 stdv=479.27188],(x=40.89 y=52.11),False,66.23677,2,2,2,40.885048,52.11259,0,0,0,1,4,1,1,4,4,ip[width=19  height=1  bits=16  min=7865.0  max=35621.0],1,0.2541146,0.8627552,3.0238533,0.6060249,0.49414173,1.8624865,1.899769,1,39.235714,4.2296405,2.0,0.31667328,1.0344636,0.9545268,0.49716914,1.3774676,,Stats[mean=5225.0547 min=2856.0 max=7276.0 stdv=1168.6194],
b256,ba01ba2a-f75b-455a-b9ac-0defe604ff0b,b256,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12130.714,Stats[mean=11832.576 min=9371.0 max=18107.0 stdv=1849.4943],Stats[mean=6399.6665 min=5085.0 max=7655.0 stdv=466.667],(x=48.66 y=53.04),False,71.98035,2,2,2,48.660854,53.04047,0,0,0,1,4,1,1,4,4,ip[width=37  height=1  bits=16  min=7865.0  max=35621.0],1,0.037236072,1.7293143,6.609649,0.33572528,0.08531263,3.826261,3.8456511,1,46.353466,8.045442,2.0,0.15039551,1.0053297,0.95761406,0.47020498,3.5484877,,Stats[mean=5402.7637 min=2692.0 max=7743.0 stdv=1277.1268],
