NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch2,LOCATION,LOCATION.center,LOCATION.dist,LOCATION.half,LOCATION.pole,LOCATION.side,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.Maxima1,MAXIMA.count,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,ZSCORE,
b55,cdcaea72-5c6a-4cd8-a05b-61ebcb29b8af,b55,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6776.1665,Stats[mean=7889.0215 min=5496.0 max=11080.0 stdv=1695.5969],Stats[mean=5863.638 min=4967.0 max=7074.0 stdv=498.21396],(x=0.57 y=7.24),false,7.2667766,2,2,2,0.5728765,7.24416,0,0,0,1,2,1,1,2,2,ip[width=13  height=1  bits=16  min=4228.0  max=17971.0],1,0.014900179,0.564671,2.2428079,0.7845466,0.038610492,1.236203,1.2227179,1,113.16875,3.0074146,2.0,0.47046363,1.0000902,0.9878051,0.51660126,4.386409,
b56,33bc7ad1-232f-4abd-953e-a6819ca66d7b,b56,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7197.2534,Stats[mean=7054.053 min=5619.0 max=10969.0 stdv=1000.4203],Stats[mean=6118.885 min=5132.0 max=7442.0 stdv=478.29135],(x=31.49 y=8.62),false,32.648396,2,2,2,31.489109,8.622858,0,0,0,1,2,1,1,2,2,ip[width=29  height=1  bits=16  min=4228.0  max=17971.0],1,0.044111058,1.3229988,5.4907656,0.41180387,0.09482114,2.990298,2.9996152,1,27.222483,6.353886,2.0,0.1883825,1.0032326,0.9990629,0.4677471,3.7821248,
b57,150918af-a479-46b4-95e6-62c89930a854,b57,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6721.8037,Stats[mean=6541.7095 min=5091.0 max=9208.0 stdv=897.17255],Stats[mean=6088.9185 min=4884.0 max=7298.0 stdv=480.45554],(x=22.56 y=7.88),false,23.89674,2,2,2,22.558601,7.8843985,0,0,0,1,2,1,1,2,2,ip[width=23  height=1  bits=16  min=4228.0  max=17971.0],1,0.04262821,1.0159918,4.19215,0.50826865,0.026418956,2.320459,2.32181,1,98.466644,5.0119114,2.0,0.24024403,1.0010248,0.99773926,0.47267509,4.4644227,
b58,6ae0fedb-d5a3-4c3d-ab97-5898b34595b8,b58,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7065.9536,Stats[mean=6890.875 min=5575.0 max=9459.0 stdv=976.7732],Stats[mean=5961.7915 min=5164.0 max=7650.0 stdv=468.53256],(x=34.11 y=8.48),false,35.150013,2,2,2,34.111935,8.479352,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=4228.0  max=17971.0],1,0.057588648,0.5579286,2.582598,0.69848955,0.10148257,1.3733689,1.3698367,1,37.200268,3.1682124,2.0,0.37662953,1.0006983,0.9966439,0.444761,3.9705474,
b59,1151ee5d-976a-4141-ad93-7cb1b2bb0563,b59,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7248.5137,Stats[mean=6904.5 min=5719.0 max=8781.0 stdv=744.98566],Stats[mean=5878.1577 min=4739.0 max=7020.0 stdv=458.34946],(x=29.69 y=10.29),false,31.421406,2,2,2,29.688152,10.291663,0,0,0,1,2,1,1,2,2,ip[width=41  height=1  bits=16  min=4228.0  max=17971.0],1,0.0,0.90477264,15.112304,0.15344049,0.011486442,4.2620225,4.2624044,1,36.254955,8.6080475,2.0,0.06341881,1.0000901,1.0,0.21678233,3.7085636,
b60,c89fade6-f9ec-4536-b2ee-f2c913e9b0a2,b60,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6956.6543,Stats[mean=6820.963 min=5430.0 max=9444.0 stdv=956.7071],Stats[mean=6135.5464 min=5078.0 max=7434.0 stdv=513.2088],(x=14.14 y=9.29),false,16.92456,2,2,2,14.144521,9.293724,0,0,0,1,2,1,1,2,2,ip[width=29  height=1  bits=16  min=4228.0  max=17971.0],1,0.05961652,1.3048255,5.5431,0.39623353,0.081687614,3.019426,3.0220678,1,89.05222,6.4328814,2.0,0.18222743,1.0030549,0.9836252,0.45416245,4.1273985,
b61,7480a783-d994-40f2-8763-dd1305106be4,b61,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6523.82,Stats[mean=6427.792 min=5288.0 max=8631.0 stdv=729.55975],Stats[mean=6139.0 min=5480.0 max=7326.0 stdv=445.33423],(x=22.53 y=10.21),false,24.740246,2,2,2,22.53355,10.213659,0,0,0,1,2,1,1,2,2,ip[width=25  height=1  bits=16  min=4228.0  max=17971.0],1,0.33657706,0.8934187,2.8032987,0.39766607,0.6885934,2.2329984,2.517164,1,165.09326,5.3134084,2.0,0.22813314,1.1517445,0.69181794,0.37418368,4.7485404,
b62,6d75b26c-fea9-493b-8498-4749f03632de,b62,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7200.8833,Stats[mean=6775.049 min=5378.0 max=8668.0 stdv=869.4534],Stats[mean=6134.244 min=5156.0 max=7850.0 stdv=509.19098],(x=32.76 y=9.80),false,34.195713,2,2,2,32.760746,9.802058,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.0,0.51565605,3.2412126,0.6066891,1.2099489E-5,1.4849994,1.4849972,1,54.599728,3.2681491,2.0,0.2977266,1.0,0.9978232,0.37671924,3.7769163,
b63,2fba8182-b044-4320-a4c7-b8f68df53ef2,b63,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7256.3877,Stats[mean=7041.543 min=5603.0 max=9291.0 stdv=951.2111],Stats[mean=6159.5 min=5285.0 max=7045.0 stdv=419.72736],(x=18.20 y=10.30),false,20.911196,2,2,2,18.199856,10.297734,0,0,0,1,2,1,1,2,2,ip[width=20  height=1  bits=16  min=4228.0  max=17971.0],1,0.07139412,0.7898538,4.1039424,0.5101283,0.13851568,2.0446312,2.0513816,1,85.791046,4.4110155,2.0,0.24056189,1.0036616,0.99857044,0.4105954,3.697264,
b64,c0980362-2497-4242-ae5a-16fbf24f5529,b64,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7205.3804,Stats[mean=7123.0425 min=5768.0 max=10640.0 stdv=1152.1566],Stats[mean=6028.3237 min=4892.0 max=6965.0 stdv=462.32867],(x=12.04 y=10.80),false,16.178043,2,2,2,12.043453,10.8020525,0,0,0,1,2,1,1,2,2,ip[width=20  height=1  bits=16  min=4228.0  max=17971.0],1,0.12340986,0.8435208,3.6659706,0.56045574,0.22580771,1.9679956,1.9661534,1,53.97373,4.3489275,2.0,0.27730498,1.0077364,0.99825007,0.46326837,3.7704623,
b65,c4e778b2-00a8-4ac7-a6f5-4d35d449743c,b65,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7127.697,Stats[mean=6886.92 min=5526.0 max=9794.0 stdv=807.7298],Stats[mean=6099.88 min=5261.0 max=7301.0 stdv=370.15308],(x=19.56 y=10.85),false,22.366549,2,2,2,19.56064,10.846374,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=4228.0  max=17971.0],1,0.09116671,0.6142109,2.379286,0.7379782,0.18589972,1.3912133,1.3906777,1,104.07516,3.234014,2.0,0.40405473,1.0025282,0.99576956,0.4892537,3.8819425,
b66,1dc9c8b8-4845-4463-acf5-e3a1dfe44fbe,b66,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6781.921,Stats[mean=6471.4614 min=5047.0 max=8516.0 stdv=879.81024],Stats[mean=6053.019 min=4952.0 max=7128.0 stdv=454.5196],(x=18.92 y=11.64),false,22.210438,2,2,2,18.915283,11.641117,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.076281026,0.61041856,2.6438286,0.68549204,0.12669475,1.4802552,1.4814876,1,156.88976,3.3451653,2.0,0.3547028,1.0012923,0.996422,0.4542419,4.378151,
b67,e7593eca-cba1-4cb8-a19c-89c49ffb7d49,b67,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7639.5425,Stats[mean=7487.972 min=5466.0 max=10280.0 stdv=1406.429],Stats[mean=6252.278 min=5343.0 max=7253.0 stdv=421.20078],(x=12.61 y=11.87),false,17.316587,2,2,2,12.610341,11.867751,0,0,0,1,2,1,1,2,2,ip[width=13  height=1  bits=16  min=4228.0  max=17971.0],1,0.049394764,0.40961504,2.9154468,0.6353208,0.09855514,1.2881122,1.2850326,1,91.44829,2.8464026,2.0,0.3143248,1.0006472,0.99689525,0.34974942,3.1474152,
b68,7ff581b7-a84e-4740-8978-39dc8873c38e,b68,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6648.6943,Stats[mean=6496.6523 min=5062.0 max=9655.0 stdv=898.6749],Stats[mean=6225.2754 min=4896.0 max=7596.0 stdv=466.94138],(x=10.97 y=12.77),false,16.836115,2,2,2,10.97173,12.770117,0,0,0,1,2,1,1,2,2,ip[width=59  height=1  bits=16  min=4228.0  max=17971.0],1,0.12212053,2.844064,3.7584646,0.21140637,0.2561839,5.683148,6.3071623,1,71.730156,13.002162,2.0,0.112117015,1.1295923,0.4451125,0.4618252,4.5693383,
b69,42562a8e-b2c9-41d4-b8ed-8884bb0aec45,b69,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6858.3633,Stats[mean=6679.6646 min=5230.0 max=9683.0 stdv=884.09344],Stats[mean=6119.409 min=4734.0 max=7173.0 stdv=436.03314],(x=15.78 y=14.60),false,21.503569,2,2,2,15.784769,14.602895,0,0,0,1,2,1,1,2,2,ip[width=42  height=1  bits=16  min=4228.0  max=17971.0],1,0.039179917,1.7957791,7.5988417,0.27193356,0.08716234,4.3774614,4.397276,1,72.284195,9.109614,2.0,0.119321406,1.0057932,0.9056364,0.42045575,4.2684517,
b70,9d291240-7fac-4cdb-b51e-31e7097fbc67,b70,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7013.52,Stats[mean=6663.717 min=5576.0 max=8830.0 stdv=815.3414],Stats[mean=6122.5474 min=4751.0 max=7817.0 stdv=549.28766],(x=15.76 y=15.45),false,22.07023,2,2,2,15.755954,15.454612,0,0,0,1,2,1,1,2,2,ip[width=17  height=1  bits=16  min=4228.0  max=17971.0],1,0.14943688,0.6167855,3.771437,0.5443351,0.22781245,1.7305624,1.740366,1,90.5606,3.773452,2.0,0.26222235,1.0060222,0.9985918,0.38118505,4.045793,
b71,eb94d32b-a69c-4255-8ea0-949be03d2cad,b71,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6542.246,Stats[mean=6546.9165 min=4913.0 max=9128.0 stdv=1075.2471],Stats[mean=5820.717 min=4919.0 max=6862.0 stdv=412.56293],(x=5.41 y=15.64),false,16.553799,2,2,2,5.4102883,15.644712,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=4228.0  max=17971.0],1,0.019424388,0.6983415,2.263276,0.7891629,0.03816485,1.3950354,1.3876616,1,70.00783,3.3346903,2.0,0.45688564,1.0001084,0.9980235,0.56608075,4.722098,
b72,4ef4fc49-4cf4-4530-a5f0-ffa0315fde69,b72,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7191.7188,Stats[mean=7154.582 min=5580.0 max=9561.0 stdv=1080.9747],Stats[mean=5885.2183 min=4793.0 max=6857.0 stdv=422.91858],(x=12.24 y=16.22),false,20.319197,2,2,2,12.237972,16.220411,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.0,0.68951875,2.4935868,0.7467906,2.6798407E-6,1.4485216,1.4370648,1,56.310207,3.406266,2.0,0.41841403,1.0,0.9992689,0.5380647,3.7900677,
b73,9321cc77-765c-4db0-a779-6bded9ea37f5,b73,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6401.6543,Stats[mean=6068.7593 min=5099.0 max=8816.0 stdv=754.10803],Stats[mean=5667.1113 min=4289.0 max=6489.0 stdv=450.49823],(x=3.74 y=16.39),false,16.808544,2,2,2,3.740838,16.386986,0,0,0,1,2,1,1,2,2,ip[width=16  height=1  bits=16  min=4228.0  max=17971.0],1,0.054394096,0.6317636,2.8739104,0.65682566,0.09101439,1.5304955,1.5267924,1,67.197716,3.4766195,2.0,0.3434002,1.0007453,0.99734527,0.45637637,4.9238553,
b74,7b21b638-d44c-4adb-873a-640f1d43f7af,b74,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6613.4263,Stats[mean=6427.673 min=5257.0 max=8659.0 stdv=742.0814],Stats[mean=5778.385 min=4499.0 max=6670.0 stdv=460.80762],(x=25.39 y=17.85),false,31.039375,2,2,2,25.39079,17.853588,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=4228.0  max=17971.0],1,0.024464743,0.64078057,2.3181968,0.77492297,0.049908515,1.3551203,1.3475226,1,145.73611,3.2235198,2.0,0.44428715,1.0001704,0.9965011,0.5355048,4.6199503,
b75,7f926b32-57a1-45f7-98ab-126f56746c36,b75,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6237.5713,Stats[mean=5962.381 min=5191.0 max=7707.0 stdv=546.5356],Stats[mean=5967.1665 min=5107.0 max=6701.0 stdv=432.82986],(x=26.16 y=19.19),false,32.44183,2,2,2,26.159271,19.187624,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.016762871,0.50734067,3.2536206,0.6046869,0.026332784,1.4764326,1.4764351,1,170.63965,3.2470539,2.0,0.29633474,1.0000533,0.9977648,0.37286466,5.1593237,
b76,cb8ada88-5002-421f-a046-f396e034eda0,b76,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6889.2573,Stats[mean=6605.0 min=5489.0 max=8623.0 stdv=817.306],Stats[mean=6121.913 min=5004.0 max=7201.0 stdv=471.7423],(x=10.14 y=19.34),false,21.835436,2,2,2,10.1444435,19.335888,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=4228.0  max=17971.0],1,0.16140014,0.5395003,2.514977,0.7017797,0.30709004,1.3624312,1.3666703,1,31.817707,3.1081386,2.0,0.37006044,1.006686,0.9953143,0.43833807,4.2241173,
b77,14d8e1d7-ecfe-4a9b-84b1-695bc2049c41,b77,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6621.8125,Stats[mean=6649.793 min=4928.0 max=10060.0 stdv=1053.954],Stats[mean=5905.721 min=4823.0 max=7115.0 stdv=442.5929],(x=13.96 y=21.30),false,25.46675,2,2,2,13.956238,21.302084,0,0,0,1,2,1,1,2,2,ip[width=38  height=1  bits=16  min=4228.0  max=17971.0],1,0.10542499,1.6750847,5.2798467,0.30008602,0.198716,3.9190307,4.0231476,1,36.13007,8.375301,2.0,0.13886397,1.0314803,0.73805934,0.43361852,4.6079154,
b78,5380932b-cd58-4b3b-859f-4884e42a0c92,b78,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6761.591,Stats[mean=6409.25 min=4694.0 max=8717.0 stdv=950.8796],Stats[mean=6205.341 min=5126.0 max=7251.0 stdv=450.0779],(x=11.16 y=20.34),false,23.201588,2,2,2,11.160808,20.340847,0,0,0,1,2,1,1,2,2,ip[width=13  height=1  bits=16  min=4228.0  max=17971.0],1,0.07407999,0.50598377,2.0936046,0.7711598,0.15085053,1.2237152,1.2230227,1,116.80092,2.8714485,2.0,0.4302155,1.0013732,0.99407595,0.46477184,4.4073257,
b79,57621389-523a-4e75-81c1-1e6277853068,b79,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6919.433,Stats[mean=6310.8276 min=5282.0 max=7652.0 stdv=586.9298],Stats[mean=6008.4136 min=4988.0 max=6806.0 stdv=453.00122],(x=9.48 y=21.02),false,23.05457,2,2,2,9.479372,21.015581,0,0,0,1,2,1,1,2,2,ip[width=13  height=1  bits=16  min=4228.0  max=17971.0],1,0.0,0.35235858,3.2038445,0.59453267,0.0143228555,1.2609894,1.2609794,1,16.02123,2.7290373,2.0,0.28214478,1.000013,0.9974393,0.30102238,4.180813,
b80,a4000b31-b92d-4466-bd68-ea333d7fe109,b80,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6560.06,Stats[mean=6491.8193 min=4801.0 max=8975.0 stdv=906.8326],Stats[mean=5967.064 min=4915.0 max=6969.0 stdv=422.63495],(x=3.64 y=21.37),false,21.678028,2,2,2,3.6410692,21.370062,0,0,0,1,2,1,1,2,2,ip[width=25  height=1  bits=16  min=4228.0  max=17971.0],1,0.121713564,1.1272198,4.1251545,0.4834702,0.24619493,2.4853292,2.5193734,1,50.5794,5.41283,2.0,0.2323544,1.0150889,0.95602536,0.47989398,4.696534,
b81,4b7eb123-b5a7-4c7c-ac85-a0c99d7bfa8e,b81,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6394.2153,Stats[mean=6249.6 min=5049.0 max=9384.0 stdv=818.7213],Stats[mean=5981.1733 min=4968.0 max=7169.0 stdv=433.4177],(x=7.60 y=25.18),false,26.300287,2,2,2,7.5950494,25.17976,0,0,0,1,2,1,1,2,2,ip[width=36  height=1  bits=16  min=4228.0  max=17971.0],1,0.07421849,1.7622683,5.2235355,0.35975492,0.15882345,3.6802719,3.7310605,1,16.297201,7.8458066,2.0,0.16566178,1.0146055,0.8761687,0.49400294,4.9345303,
